,Unnamed: 0,county,risk,statename,stateAbbrev
2115,38641,RenoCounty,51.2746261036061,Nebraska,NE
2116,38643,PottawatomieCounty,51.187974823754,Nebraska,NE
2117,38644,SedgwickCounty,51.1405046414066,Nebraska,NE
2118,38646,GearyCounty,51.099393023081,Nebraska,NE
2119,38647,ThayerCounty,50.943266199494886,Nebraska,NE
2120,38649,MillsCounty,50.9250672803973,Nebraska,NE
2121,38651,DouglasCounty,50.880969942195605,Nebraska,NE
2122,38652,WilsonCounty,50.8613315130192,Nebraska,NE
2123,38653,JeffersonCounty,50.841119835039905,Nebraska,NE
2124,38655,NemahaCounty,50.778033122850296,Nebraska,NE
2125,38656,MontgomeryCounty,50.7406563761478,Nebraska,NE
2126,38658,AdamsCounty,50.710335722795286,Nebraska,NE
2127,38660,SmithCounty,50.649876567400504,Nebraska,NE
2128,38662,CowleyCounty,50.581234403253795,Nebraska,NE
2129,38664,PottawattamieCounty,50.5210628311399,Nebraska,NE
2130,38665,RepublicCounty,50.5118090372832,Nebraska,NE
2131,38667,NanceCounty,50.44401967036701,Nebraska,NE
2132,38668,HallCounty,50.41850999574911,Nebraska,NE
2133,38670,FranklinCounty,50.401386057829896,Nebraska,NE
2134,38671,DodgeCounty,50.361634330022,Nebraska,NE
2135,38672,HarperCounty,50.34998774248661,Nebraska,NE
2136,38673,CusterCounty,50.3477846415773,Nebraska,NE
2137,38674,EllsworthCounty,50.3472209635311,Nebraska,NE
2138,38675,ClayCounty,50.2823892914343,Nebraska,NE
2139,38676,SheridanCounty,50.2432292714369,Nebraska,NE
2140,38678,BoydCounty,50.2300442872653,Nebraska,NE
2141,38680,ScottsBluffCounty,50.1722814514009,Nebraska,NE
2142,38681,MadisonCounty,50.121288860829,Nebraska,NE
2143,38683,SalineCounty,50.1163224471294,Nebraska,NE
2144,38686,ChautauquaCounty,50.01269313370971,Nebraska,NE
2145,38687,DickinsonCounty,49.9856332627874,Nebraska,NE
2146,38689,LancasterCounty,49.922674314342395,Nebraska,NE
2147,38691,LinnCounty,49.9101221833537,Nebraska,NE
2148,38693,AllenCounty,49.905110368356894,Nebraska,NE
2149,38695,JewellCounty,49.8597181314507,Nebraska,NE
2150,38696,DixonCounty,49.8555861782361,Nebraska,NE
2151,38698,DawsonCounty,49.818777127330506,Nebraska,NE
2152,38699,BartonCounty,49.778581206988896,Nebraska,NE
2153,38700,SewardCounty,49.778231706671704,Nebraska,NE
2154,38704,LabetteCounty,49.747181870015496,Nebraska,NE
2155,38706,AntelopeCounty,49.7003899668744,Nebraska,NE
2156,38708,KnoxCounty,49.645998616450214,Nebraska,NE
2157,38709,CrawfordCounty,49.6369795016991,Nebraska,NE
2158,38710,JohnsonCounty,49.633165088931705,Nebraska,NE
2159,38711,MorrillCounty,49.6108763228437,Nebraska,NE
2160,38712,ButlerCounty,49.506457285090285,Nebraska,NE
2161,38715,MarshallCounty,49.428524058129504,Nebraska,NE
2162,38716,PhillipsCounty,49.4226015723517,Nebraska,NE
2163,38718,BlaineCounty,49.3849908837791,Nebraska,NE
2164,38719,HarrisonCounty,49.3827443592901,Nebraska,NE
2165,38722,MeadeCounty,49.322947116152804,Nebraska,NE
2166,38726,CherokeeCounty,49.2792900410631,Nebraska,NE
2167,38728,RushCounty,49.2255968888355,Nebraska,NE
2168,38732,HamiltonCounty,49.1625750050851,Nebraska,NE
2169,38733,ShawneeCounty,49.1309409927318,Nebraska,NE
2170,38737,LincolnCounty,49.062648725345,Nebraska,NE
2171,38743,HowardCounty,48.9551333468956,Nebraska,NE
2172,38744,HoltCounty,48.9336293566949,Nebraska,NE
2173,38748,EdwardsCounty,48.8694194498962,Nebraska,NE
2174,38749,StaffordCounty,48.8379043644489,Nebraska,NE
2175,38753,WashingtonCounty,48.7612079819549,Nebraska,NE
2176,38754,McPhersonCounty,48.7552791646477,Nebraska,NE
2177,38756,RockCounty,48.73971675011249,Nebraska,NE
2178,38760,SarpyCounty,48.690440715182504,Nebraska,NE
2179,38763,LyonCounty,48.6689427038081,Nebraska,NE
2180,38766,ShermanCounty,48.59285886483911,Nebraska,NE
2181,38771,GrantCounty,48.4591193954665,Nebraska,NE
2182,38773,ChaseCounty,48.391631901017284,Nebraska,NE
2183,38776,CoffeyCounty,48.3104831606754,Nebraska,NE
2184,38777,FordCounty,48.297995956500216,Nebraska,NE
2185,38779,StantonCounty,48.2798630720593,Nebraska,NE
2186,38780,LoupCounty,48.2169310112298,Nebraska,NE
2187,38782,BuffaloCounty,48.1862773616219,Nebraska,NE
2188,38784,MiamiCounty,48.17401776852329,Nebraska,NE
2189,38786,CedarCounty,48.14500475299721,Nebraska,NE
2190,38791,ValleyCounty,47.8250846369302,Nebraska,NE
2191,38792,MorrisCounty,47.78623719980561,Nebraska,NE
2192,38796,MarionCounty,47.6922098379311,Nebraska,NE
2193,38798,RichardsonCounty,47.6799049915969,Nebraska,NE
2194,38799,BourbonCounty,47.666141693878096,Nebraska,NE
2195,38801,FinneyCounty,47.656537024731705,Nebraska,NE
2196,38802,GageCounty,47.6148461620065,Nebraska,NE
2197,38804,HitchcockCounty,47.59659376640389,Nebraska,NE
2198,38808,NeoshoCounty,47.5324396188655,Nebraska,NE
2199,38813,JacksonCounty,47.4157925681636,Nebraska,NE
2200,38814,CloudCounty,47.4113331881855,Nebraska,NE
2201,38821,PerkinsCounty,47.303182655490396,Nebraska,NE
2202,38826,WayneCounty,47.27119365014111,Nebraska,NE
2203,38830,SumnerCounty,47.207897384052295,Nebraska,NE
2204,38831,CumingCounty,47.1468998387676,Nebraska,NE
2205,38833,BooneCounty,47.0635256368918,Nebraska,NE
2206,38834,MitchellCounty,47.0439228059419,Nebraska,NE
2207,38839,HarlanCounty,46.9774408996725,Nebraska,NE
2208,38846,FurnasCounty,46.856920804958285,Nebraska,NE
2209,38848,OttawaCounty,46.8454857090389,Nebraska,NE
2210,38850,BarberCounty,46.833052224056104,Nebraska,NE
2211,38851,RedWillowCounty,46.810630865211714,Nebraska,NE
2212,38857,PhelpsCounty,46.6298216006508,Nebraska,NE
2213,38858,WichitaCounty,46.5922258343823,Nebraska,NE
2214,38859,HarveyCounty,46.58673949260329,Nebraska,NE
2215,38862,WebsterCounty,46.540373490081606,Nebraska,NE
2216,38864,LoganCounty,46.520729844953095,Nebraska,NE
2217,38869,KeyaPahaCounty,46.4842072277343,Nebraska,NE
2218,38871,HodgemanCounty,46.4651018713198,Nebraska,NE
2219,38874,ColfaxCounty,46.4110845674564,Nebraska,NE
2220,38880,GrayCounty,46.3235853248577,Nebraska,NE
2221,38881,MortonCounty,46.277424002665704,Nebraska,NE
2222,38892,PlatteCounty,46.0519270537813,Nebraska,NE
2223,38897,KimballCounty,45.9666267781171,Nebraska,NE
2224,38900,DawesCounty,45.9486933577867,Nebraska,NE
2225,38901,CheyenneCounty,45.9222213807839,Nebraska,NE
2226,38908,GosperCounty,45.8118364446693,Nebraska,NE
2227,38917,KearnyCounty,45.6722976840316,Nebraska,NE
2228,38919,HaskellCounty,45.609983103938,Nebraska,NE
2229,38923,PierceCounty,45.551271533053395,Nebraska,NE
2230,38924,RussellCounty,45.54832105610871,Nebraska,NE
2231,38927,OtoeCounty,45.493348640018,Nebraska,NE
2232,38946,DecaturCounty,45.185888831423,Nebraska,NE
2233,38949,RileyCounty,45.1249198921057,Nebraska,NE
2234,38957,LaneCounty,45.026564868760296,Nebraska,NE
2235,38961,GoveCounty,44.9794349079113,Nebraska,NE
2236,38969,NuckollsCounty,44.8620121353623,Nebraska,NE
2237,38972,CherryCounty,44.824468077000105,Nebraska,NE
2238,38974,KearneyCounty,44.804766560145204,Nebraska,NE
2239,38985,ScottCounty,44.6207674141431,Nebraska,NE
2240,38997,CassCounty,44.3171938504217,Nebraska,NE
2241,38998,RooksCounty,44.2899165540348,Nebraska,NE
2242,39000,MerrickCounty,44.2743308867964,Nebraska,NE
2243,39010,PolkCounty,44.0782250318569,Nebraska,NE
2244,39015,FillmoreCounty,43.935844646456786,Nebraska,NE
2245,39018,PawneeCounty,43.8688794668982,Nebraska,NE
2246,39019,ArthurCounty,43.8625468505757,Nebraska,NE
2247,39024,GarfieldCounty,43.789048702856206,Nebraska,NE
2248,39025,RiceCounty,43.788012781115896,Nebraska,NE
2249,39028,FrontierCounty,43.7286989268882,Nebraska,NE
2250,39036,ThomasCounty,43.57518263011029,Nebraska,NE
2251,39042,DeuelCounty,43.4490158657971,Nebraska,NE
2252,39043,BurtCounty,43.438166430287,Nebraska,NE
2253,39044,RawlinsCounty,43.42842707599539,Nebraska,NE
2254,39046,KingmanCounty,43.347073128211406,Nebraska,NE
2255,39058,WheelerCounty,43.0025190380132,Nebraska,NE
2256,39060,PrattCounty,42.987653731481,Nebraska,NE
2257,39066,GreeleyCounty,42.927121482184404,Nebraska,NE
2258,39068,YorkCounty,42.8982295587774,Nebraska,NE
2259,39073,ComancheCounty,42.8494265106923,Nebraska,NE
2260,39075,StevensCounty,42.81816524016529,Nebraska,NE
2261,39088,EllisCounty,42.6632529874822,Nebraska,NE
2262,39094,GardenCounty,42.5465768045428,Nebraska,NE
2263,39095,DundyCounty,42.542727292689,Nebraska,NE
2264,39099,BannerCounty,42.454401903082704,Nebraska,NE
2265,39101,BoxButteCounty,42.360965028277,Nebraska,NE
2266,39105,WoodsonCounty,42.2964792904152,Nebraska,NE
2267,39111,NortonCounty,42.1713901719402,Nebraska,NE
2268,39121,KeithCounty,41.8409290639584,Nebraska,NE
2269,39129,SaundersCounty,41.702542277671,Nebraska,NE
2270,39146,SiouxCounty,41.2003532624803,Nebraska,NE
2271,39148,BrownCounty,41.1773706901678,Nebraska,NE
2272,39158,ClarkCounty,40.8683250976223,Nebraska,NE
2273,39169,SedgwickCounty,40.6435607939621,Nevada,NV
2274,39170,KearneyCounty,40.642642539426106,Nevada,NV
2275,39171,EllisCounty,40.6203415114537,Nevada,NV
2276,39172,TregoCounty,40.6025175351807,Nevada,NV
2277,39173,DouglasCounty,40.593928486892295,Nevada,NV
2278,39174,SaundersCounty,40.4903061293161,Nevada,NV
2279,39175,BoxButteCounty,40.4885225447666,Nevada,NV
2280,39178,SewardCounty,40.36033331847421,Nevada,NV
2281,39179,LyonCounty,40.349210091915005,Nevada,NV
2282,39180,MontgomeryCounty,40.3469157953898,Nevada,NV
2283,39182,CrawfordCounty,40.3152799561503,Nevada,NV
2284,39183,CassCounty,40.279181923420786,Nevada,NV
2285,39184,KeithCounty,40.2755008792392,Nevada,NV
2286,39185,PottawattamieCounty,40.2396183702319,Nevada,NV
2287,39186,SalineCounty,40.18945549011929,Nevada,NV
2288,39188,AntelopeCounty,40.098493651080105,Nevada,NV
2289,39190,OtoeCounty,40.06986242357829,Nevada,NV
2290,39191,DecaturCounty,40.0334413243267,Nevada,NV
2291,39192,LincolnCounty,39.9780101027961,Nevada,NV
2292,39194,FillmoreCounty,39.95386466354029,Nevada,NV
2293,39195,DodgeCounty,39.93529105640361,Nevada,NV
2294,39196,SarpyCounty,39.929405367883795,Nevada,NV
2295,39197,StantonCounty,39.9264770225899,Nevada,NV
2296,39198,McPhersonCounty,39.8974432465901,Nevada,NV
2297,39200,RenoCounty,39.889672569777105,Nevada,NV
2298,39201,HarveyCounty,39.8422322245205,Nevada,NV
2299,39206,PottawatomieCounty,39.6932460776043,Nevada,NV
2300,39211,FordCounty,39.5580459781381,Nevada,NV
2301,39212,PhelpsCounty,39.4728058971673,Nevada,NV
2302,39213,CowleyCounty,39.4571428420145,Nevada,NV
2303,39214,HallCounty,39.40240903457529,Nevada,NV
2304,39215,ShawneeCounty,39.370969261797,Nevada,NV
2305,39220,CoffeyCounty,39.21505048954021,Nevada,NV
2306,39228,LancasterCounty,39.0544486251866,Nevada,NV
2307,39229,FinneyCounty,39.0120481183136,Nevada,NV
2308,39231,PrattCounty,38.961021072780795,Nevada,NV
2309,39233,YorkCounty,38.8830392927047,Nevada,NV
2310,39234,BuffaloCounty,38.876755609264,Nevada,NV
2311,39235,FranklinCounty,38.8661737066345,Nevada,NV
2312,39241,AdamsCounty,38.5353126078139,Nevada,NV
2313,39242,BartonCounty,38.53197873749271,Nevada,NV
2314,39247,PolkCounty,38.410617153591204,Nevada,NV
2315,39251,SheridanCounty,38.207926014777705,Nevada,NV
2316,39252,RileyCounty,38.205290459551286,Nevada,NV
2317,39253,ShermanCounty,38.1754280332045,Nevada,NV
2318,39260,ThomasCounty,38.0109850750005,Nevada,NV
2319,39264,WallaceCounty,37.9051060720855,Nevada,NV
2320,39266,MiamiCounty,37.8608330325647,Nevada,NV
2321,39267,KiowaCounty,37.8563610041245,Nevada,NV
2322,39278,HamiltonCounty,37.586514507496,Nevada,NV
2323,39288,ButlerCounty,37.346833265327504,Nevada,NV
2324,39291,HookerCounty,37.201736679933795,Nevada,NV
2325,39294,PlatteCounty,36.9233578342944,Nevada,NV
2326,39313,CherryCounty,36.20050660428721,Nevada,NV
2327,39321,WashingtonCounty,35.965744757111395,Nevada,NV
2328,39323,MillsCounty,35.8758704639879,Nevada,NV
2329,39326,DawsonCounty,35.7417459488567,Nevada,NV
2330,39331,ScottsBluffCounty,35.6608383832548,Nevada,NV
2331,39335,MarionCounty,35.526273824600395,Nevada,NV
2332,39373,WayneCounty,33.917194464424604,Nevada,NV
2333,39382,HayesCounty,33.6479879444239,Nevada,NV
2334,39507,ClarkCounty,61.9590530802691,Nevada,NV
2335,39508,WashoeCounty,61.752985926604296,Nevada,NV
2336,39564,MineralCounty,53.2156615358501,Nevada,NV
2337,39586,CarsonCity,51.425389063972,Nevada,NV
2338,39591,ElkoCounty,51.2384741418934,Nevada,NV
2339,39625,WhitePineCounty,49.2610403539749,Nevada,NV
2340,39740,ChurchillCounty,45.4418701483835,Nevada,NV
2341,39767,EurekaCounty,44.639339590058796,Nevada,NV
2342,39788,HumboldtCounty,44.1276274747701,Nevada,NV
2343,39799,NyeCounty,43.65698628750801,Nevada,NV
2344,39817,StoreyCounty,43.119570399566896,Nevada,NV
2345,39838,LanderCounty,42.4926866115464,Nevada,NV
2346,39847,DouglasCounty,42.1157681876047,New Hampshire,NH
2347,39848,WashoeCounty,42.1006877403262,New Hampshire,NH
2348,39851,ClarkCounty,42.0600345228532,New Hampshire,NH
2349,39853,ChurchillCounty,42.0075939272716,New Hampshire,NH
2350,39875,NyeCounty,41.5067452076996,New Hampshire,NH
2351,39878,ElkoCounty,41.4477516410256,New Hampshire,NH
2352,39889,LyonCounty,41.1714656158965,New Hampshire,NH
2353,39899,CarsonCity,40.830267965849295,New Hampshire,NH
2354,39902,EsmeraldaCounty,40.7841701651678,New Hampshire,NH
2355,39909,LincolnCounty,40.623608983514295,New Hampshire,NH
2356,39914,HumboldtCounty,40.4144082269968,New Hampshire,NH
2357,39994,PershingCounty,37.9200847998515,New Hampshire,NH
2358,40139,ClarkCounty,32.4330653582986,New Jersey,NJ
2359,40147,DouglasCounty,31.710550390269,New Jersey,NJ
2360,40154,WashoeCounty,31.117061033010998,New Jersey,NJ
2361,40164,ChurchillCounty,30.2954813579453,New Jersey,NJ
2362,40165,LyonCounty,30.175900766372298,New Jersey,NJ
2363,40172,CarsonCity,28.966316513252202,New Jersey,NJ
2364,40185,HillsboroughCounty,66.6758219519597,New Jersey,NJ
2365,40195,ChittendenCounty,51.9907612739349,New Jersey,NJ
2366,40196,WindsorCounty,51.691069510614795,New Jersey,NJ
2367,40197,MerrimackCounty,51.660721822621795,New Jersey,NJ
2368,40199,EssexCounty,51.4002315740389,New Jersey,NJ
2369,40201,LamoilleCounty,49.8586462601492,New Jersey,NJ
2370,40206,FranklinCounty,48.7793976738409,New Jersey,NJ
2371,40209,CarrollCounty,48.448580761082404,New Jersey,NJ
2372,40212,OrleansCounty,47.82812418411321,New Jersey,NJ
2373,40216,BelknapCounty,47.5876073005085,New Jersey,NJ
2374,40220,OrangeCounty,46.8393801241249,New Jersey,NJ
2375,40222,SullivanCounty,46.624567654067896,New Jersey,NJ
2376,40224,CoosCounty,46.3958887276,New Jersey,NJ
2377,40228,BenningtonCounty,46.0654449565382,New Jersey,NJ
2378,40229,GraftonCounty,46.02126943891521,New Jersey,NJ
2379,40233,CaledoniaCounty,45.5919424745206,New Jersey,NJ
2380,40241,RutlandCounty,45.049110036086596,New Jersey,NJ
2381,40245,WindhamCounty,44.762050618818996,New Jersey,NJ
2382,40283,StraffordCounty,42.3074063562728,New Jersey,NJ
2383,40298,CheshireCounty,41.8520094043906,New Jersey,NJ
2384,40321,RockinghamCounty,41.086402548734796,New Jersey,NJ
2385,40323,WashingtonCounty,41.0484631852274,New Jersey,NJ
2386,40330,GrandIsleCounty,40.828397030984895,New Jersey,NJ
2387,40400,AddisonCounty,38.56914415368671,New Jersey,NJ
2388,40660,CamdenCounty,77.5485454822339,New Jersey,NJ
2389,40664,PassaicCounty,72.59634805725709,New Jersey,NJ
2390,40675,HudsonCounty,65.89956440629071,New Jersey,NJ
2391,40678,UnionCounty,65.10533499592529,New Jersey,NJ
2392,40680,MercerCounty,64.7832623298609,New Jersey,NJ
2393,40686,BergenCounty,62.6721904961053,New Jersey,NJ
2394,40689,BurlingtonCounty,62.2275063348111,New Jersey,NJ
2395,40698,MiddlesexCounty,61.065683697888296,New Jersey,NJ
2396,40706,CumberlandCounty,60.3654483133546,New Jersey,NJ
2397,40733,MonmouthCounty,58.2153854931525,New Jersey,NJ
2398,40736,AtlanticCounty,58.0604711827317,New Jersey,NJ
2399,40738,SomersetCounty,57.96240568755999,New Jersey,NJ
2400,40740,SalemCounty,57.876827628467,New Jersey,NJ
2401,40760,CapeMayCounty,57.124195738436896,New Jersey,NJ
2402,40784,GloucesterCounty,55.3668642443655,New Jersey,NJ
2403,40788,OceanCounty,55.2155618031493,New Jersey,NJ
2404,40832,SussexCounty,54.2340815194792,New Jersey,NJ
2405,40871,WarrenCounty,52.9175135502081,New Jersey,NJ
2406,41240,HunterdonCounty,47.147366621899394,New Jersey,NJ
2407,41301,MorrisCounty,46.2392452675772,New Jersey,NJ
2408,42131,BurlingtonCounty,38.179222563869,New Mexico,NM
2409,42132,MiddlesexCounty,38.1734317564866,New Mexico,NM
2410,42133,CamdenCounty,38.1731505244845,New Mexico,NM
2411,42134,MonmouthCounty,38.1571426080782,New Mexico,NM
2412,42135,HudsonCounty,38.15276719552389,New Mexico,NM
2413,42137,GloucesterCounty,38.140532296262,New Mexico,NM
2414,42141,MorrisCounty,38.093063896885795,New Mexico,NM
2415,42142,BergenCounty,38.0818058310507,New Mexico,NM
2416,42146,OceanCounty,38.037472840194,New Mexico,NM
2417,42155,AtlanticCounty,37.9477038477541,New Mexico,NM
2418,42157,WarrenCounty,37.909458245192795,New Mexico,NM
2419,42168,SussexCounty,37.7990389832194,New Mexico,NM
2420,42173,UnionCounty,37.7690278425845,New Mexico,NM
2421,42176,EssexCounty,37.7473948835202,New Mexico,NM
2422,42179,HunterdonCounty,37.706516956385,New Mexico,NM
2423,42182,PassaicCounty,37.68102979268271,New Mexico,NM
2424,42186,SalemCounty,37.6049209798142,New Mexico,NM
2425,42202,MercerCounty,37.46374520033621,New Mexico,NM
2426,42208,SomersetCounty,37.4097957963344,New Mexico,NM
2427,42209,CapeMayCounty,37.391804986534794,New Mexico,NM
2428,42486,CumberlandCounty,33.543206855609306,New Mexico,NM
2429,42629,GloucesterCounty,28.215364702281104,New York,NY
2430,42630,MonmouthCounty,28.171491217956905,New York,NY
2431,42631,MorrisCounty,28.0942587413307,New York,NY
2432,42632,HudsonCounty,28.031833295715998,New York,NY
2433,42635,MercerCounty,27.779283926937598,New York,NY
2434,42636,HunterdonCounty,27.7572595582193,New York,NY
2435,42637,CapeMayCounty,27.540449662169,New York,NY
2436,42643,SussexCounty,26.9054973979425,New York,NY
2437,42652,AlbanyCounty,69.9837115434248,New York,NY
2438,42656,MontgomeryCounty,64.2581173191865,New York,NY
2439,42658,RensselaerCounty,62.78422540158001,New York,NY
2440,42659,SchenectadyCounty,62.600037581495286,New York,NY
2441,42660,OneidaCounty,62.30006943012261,New York,NY
2442,42665,JeffersonCounty,59.80835362667911,New York,NY
2443,42666,DutchessCounty,59.49455635997789,New York,NY
2444,42681,ClintonCounty,56.115814609710206,New York,NY
2445,42687,WashingtonCounty,54.540109400252504,New York,NY
2446,42693,UlsterCounty,53.6783515708455,New York,NY
2447,42694,HerkimerCounty,53.6218632228572,New York,NY
2448,42711,FultonCounty,51.4113455766196,New York,NY
2449,42716,FranklinCounty,50.8541586459321,New York,NY
2450,42718,WarrenCounty,50.825130223366095,New York,NY
2451,42732,GreeneCounty,49.867648714317,New York,NY
2452,42751,LewisCounty,48.7257934629065,New York,NY
2453,42766,ColumbiaCounty,47.796680694105795,New York,NY
2454,42778,SchoharieCounty,47.226131080242396,New York,NY
2455,42800,DelawareCounty,46.1789021990726,New York,NY
2456,42815,EssexCounty,45.6820518349144,New York,NY
2457,42830,HamiltonCounty,45.380670072269794,New York,NY
2458,42831,St.LawrenceCounty,45.334187922974394,New York,NY
2459,42859,OtsegoCounty,44.314341154585286,New York,NY
2460,42872,SaratogaCounty,43.89604257504711,New York,NY
2461,43319,KingsCounty,68.7751182352114,New York,NY
2462,43324,QueensCounty,66.4765026157218,New York,NY
2463,43325,NewYorkCounty,65.98270694233901,New York,NY
2464,43329,BronxCounty,65.7291262154531,New York,NY
2465,43390,OrangeCounty,62.460353537856996,New York,NY
2466,43490,RichmondCounty,60.374921246438205,New York,NY
2467,43604,NassauCounty,58.424848201158106,New York,NY
2468,43625,SuffolkCounty,58.210869531981295,New York,NY
2469,43860,WestchesterCounty,55.6413134298996,New York,NY
2470,44072,RocklandCounty,53.5450940643896,New York,NY
2471,44206,SullivanCounty,52.29036375337971,New York,NY
2472,45670,PutnamCounty,38.9669261222057,New York,NY
2473,46428,NiagaraCounty,70.51749218626591,New York,NY
2474,46429,OnondagaCounty,69.6147374109789,New York,NY
2475,46431,MonroeCounty,66.8232899916466,New York,NY
2476,46432,ChautauquaCounty,66.4974806134867,New York,NY
2477,46436,ErieCounty,65.71495661802689,New York,NY
2478,46457,ChemungCounty,62.8713721452604,New York,NY
2479,46462,BroomeCounty,62.3063285598571,New York,NY
2480,46497,GeneseeCounty,59.1099568575014,New York,NY
2481,46511,CattaraugusCounty,57.8207992549154,New York,NY
2482,46522,TompkinsCounty,56.699882494983704,New York,NY
2483,46555,ChenangoCounty,54.3498308118754,New York,NY
2484,46571,SchuylerCounty,53.46506282827,New York,NY
2485,46581,CayugaCounty,53.2345526342366,New York,NY
2486,46584,OntarioCounty,53.09652330493,New York,NY
2487,46588,CortlandCounty,52.9208566267896,New York,NY
2488,46598,SenecaCounty,52.6731100054842,New York,NY
2489,46619,AlleganyCounty,51.749812452244996,New York,NY
2490,46633,SteubenCounty,51.314329833958595,New York,NY
2491,46655,MadisonCounty,50.4507177227559,New York,NY
2492,46656,WayneCounty,50.43823028014529,New York,NY
2493,46671,OrleansCounty,49.977677645022105,New York,NY
2494,46715,OswegoCounty,48.328376718103286,New York,NY
2495,46729,TiogaCounty,47.80520162163079,New York,NY
2496,46746,WyomingCounty,47.503022459371394,New York,NY
2497,46779,LivingstonCounty,46.7065832241391,New York,NY
2498,46881,YatesCounty,44.401058782322906,New York,NY
2499,47434,ErieCounty,29.261813197326003,North Carolina,NC
2500,47440,MonroeCounty,28.5085969097592,North Carolina,NC
2501,47446,WayneCounty,27.5180585739087,North Carolina,NC
2502,47457,ForsythCounty,70.40568076142459,North Carolina,NC
2503,47458,AnsonCounty,68.9660320587404,North Carolina,NC
2504,47460,GuilfordCounty,68.0319309011664,North Carolina,NC
2505,47461,RowanCounty,67.9734893487059,North Carolina,NC
2506,47465,CabarrusCounty,66.4653989537514,North Carolina,NC
2507,47470,LincolnCounty,65.7243520520399,North Carolina,NC
2508,47480,RockinghamCounty,62.674325079716795,North Carolina,NC
2509,47487,IredellCounty,61.4777478133776,North Carolina,NC
2510,47491,GastonCounty,61.15275394479161,North Carolina,NC
2511,47495,BurkeCounty,60.5882788419749,North Carolina,NC
2512,47500,UnionCounty,60.2787801802318,North Carolina,NC
2513,47501,YadkinCounty,60.2778695399181,North Carolina,NC
2514,47503,SurryCounty,60.2259507547581,North Carolina,NC
2515,47507,HendersonCounty,60.00986993665421,North Carolina,NC
2516,47508,StokesCounty,59.8320655391609,North Carolina,NC
2517,47532,MontgomeryCounty,58.0391498771494,North Carolina,NC
2518,47536,CaswellCounty,57.7684621938948,North Carolina,NC
2519,47538,RandolphCounty,57.62681774797811,North Carolina,NC
2520,47539,CatawbaCounty,57.617864723341505,North Carolina,NC
2521,47541,TransylvaniaCounty,57.4443864387665,North Carolina,NC
2522,47553,WilkesCounty,56.5555483763591,North Carolina,NC
2523,47568,MecklenburgCounty,55.5931396389635,North Carolina,NC
2524,47571,ClevelandCounty,55.4864214274551,North Carolina,NC
2525,47576,RutherfordCounty,55.30102767001921,North Carolina,NC
2526,47579,StanlyCounty,55.0669408547567,North Carolina,NC
2527,47581,DavidsonCounty,54.930918849814994,North Carolina,NC
2528,47604,AsheCounty,53.7371493728984,North Carolina,NC
2529,47613,AlamanceCounty,53.4210121402143,North Carolina,NC
2530,47621,CherokeeCounty,53.23347761707271,North Carolina,NC
2531,47644,CaldwellCounty,52.3592858439091,North Carolina,NC
2532,47689,AveryCounty,50.6912438364985,North Carolina,NC
2533,47703,HaywoodCounty,50.359730152131995,North Carolina,NC
2534,47739,AlleghanyCounty,49.5222351388017,North Carolina,NC
2535,47746,McDowellCounty,49.401368544362704,North Carolina,NC
2536,47751,MadisonCounty,49.281913542919796,North Carolina,NC
2537,47797,AlexanderCounty,48.11412359853461,North Carolina,NC
2538,47798,MitchellCounty,48.1098191286333,North Carolina,NC
2539,47801,MaconCounty,47.967111477621,North Carolina,NC
2540,47829,SwainCounty,47.1724480020883,North Carolina,NC
2541,47867,GrahamCounty,46.4517887018385,North Carolina,NC
2542,47872,DavieCounty,46.3766744447626,North Carolina,NC
2543,47901,JacksonCounty,45.7379437101701,North Carolina,NC
2544,47912,WataugaCounty,45.53119480673929,North Carolina,NC
2545,47914,PolkCounty,45.52761603106399,North Carolina,NC
2546,47928,BuncombeCounty,45.3368125175201,North Carolina,NC
2547,48002,YanceyCounty,44.046719374948395,North Carolina,NC
2548,48083,ClayCounty,42.67817906324071,North Carolina,NC
2549,48647,CumberlandCounty,75.8063372645998,North Carolina,NC
2550,48648,VanceCounty,74.07321321865051,North Carolina,NC
2551,48649,DurhamCounty,71.1182937571931,North Carolina,NC
2552,48651,LenoirCounty,70.288081083328,North Carolina,NC
2553,48652,MartinCounty,69.2084269666374,North Carolina,NC
2554,48656,RichmondCounty,68.19795277220649,North Carolina,NC
2555,48658,EdgecombeCounty,68.00561548621549,North Carolina,NC
2556,48660,CravenCounty,67.4296046860532,North Carolina,NC
2557,48662,NewHanoverCounty,67.18026767787799,North Carolina,NC
2558,48664,PittCounty,66.9487274217513,North Carolina,NC
2559,48666,ScotlandCounty,66.4639655675035,North Carolina,NC
2560,48669,BrunswickCounty,65.79086988107389,North Carolina,NC
2561,48674,NorthamptonCounty,64.8284690139936,North Carolina,NC
2562,48677,WilsonCounty,64.5420339390857,North Carolina,NC
2563,48682,RobesonCounty,64.2504947178758,North Carolina,NC
2564,48683,ColumbusCounty,63.8298354808124,North Carolina,NC
2565,48685,WarrenCounty,63.4353870315483,North Carolina,NC
2566,48686,WakeCounty,63.421701941234296,North Carolina,NC
2567,48696,BertieCounty,62.4639266161845,North Carolina,NC
2568,48704,HalifaxCounty,61.6063150957917,North Carolina,NC
2569,48705,BladenCounty,61.483810879637396,North Carolina,NC
2570,48712,GreeneCounty,61.1811180042064,North Carolina,NC
2571,48716,LeeCounty,60.92901864031239,North Carolina,NC
2572,48727,DuplinCounty,60.0615225614481,North Carolina,NC
